2025-12-01T17:43:48.030027Z,A1,0.558,2025-12-01T17:43:47.472315Z,2025-12-01T17:43:48.030027Z
2025-12-01T17:43:49.810561Z,A1,0.118,2025-12-01T17:43:49.692696Z,2025-12-01T17:43:49.810561Z
2025-12-01T17:43:50.897936Z,A1,0.340,2025-12-01T17:43:50.557759Z,2025-12-01T17:43:50.897936Z
2025-12-01T17:43:52.561022Z,A1,0.574,2025-12-01T17:43:51.986747Z,2025-12-01T17:43:52.561022Z
2025-12-01T17:43:53.734718Z,A1,1.056,2025-12-01T17:43:52.678583Z,2025-12-01T17:43:53.734718Z
2025-12-01T17:43:55.266210Z,A1,0.114,2025-12-01T17:43:55.151888Z,2025-12-01T17:43:55.266210Z
2025-12-01T17:43:55.511480Z,A1,0.127,2025-12-01T17:43:55.384399Z,2025-12-01T17:43:55.511480Z
2025-12-01T17:43:56.194336Z,A1,0.359,2025-12-01T17:43:55.835553Z,2025-12-01T17:43:56.194336Z
2025-12-01T17:43:57.441615Z,A1,1.128,2025-12-01T17:43:56.313578Z,2025-12-01T17:43:57.441615Z
2025-12-01T17:43:58.090033Z,A1,0.120,2025-12-01T17:43:57.969913Z,2025-12-01T17:43:58.090033Z
2025-12-01T17:44:00.434900Z,A1,1.984,2025-12-01T17:43:58.450811Z,2025-12-01T17:44:00.434900Z
2025-12-01T17:44:01.417484Z,A1,0.856,2025-12-01T17:44:00.561007Z,2025-12-01T17:44:01.417484Z
2025-12-01T17:44:03.432368Z,A1,1.907,2025-12-01T17:44:01.524879Z,2025-12-01T17:44:03.432368Z
2025-12-01T17:44:04.944809Z,A1,1.387,2025-12-01T17:44:03.557439Z,2025-12-01T17:44:04.944809Z
2025-12-01T17:44:06.928917Z,A1,1.649,2025-12-01T17:44:05.280014Z,2025-12-01T17:44:06.928917Z
2025-12-01T17:44:08.401156Z,A1,1.266,2025-12-01T17:44:07.135090Z,2025-12-01T17:44:08.401156Z
2025-12-01T17:44:09.514355Z,A1,0.684,2025-12-01T17:44:08.830700Z,2025-12-01T17:44:09.514355Z
2025-12-01T17:44:15.857209Z,A1,6.258,2025-12-01T17:44:09.599040Z,2025-12-01T17:44:15.857209Z
2025-12-01T17:44:19.197177Z,A1,0.443,2025-12-01T17:44:18.754548Z,2025-12-01T17:44:19.197177Z
2025-12-01T17:44:22.607534Z,A1,0.184,2025-12-01T17:44:22.423987Z,2025-12-01T17:44:22.607534Z
